LAT, LON, Covernum, Covername, City fraction, Vegetation fraction, Inland water fraction, sea fraction
53.0806, -8.21139, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.0806, -8.20528, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.0789, -8.20028, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.0761, -8.19722, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.0728, -8.195, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.0722, -8.18972, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.075, -8.18639, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.0753, -8.17972, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.0736, -8.17444, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.0728, -8.16833, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.0711, -8.16333, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.0692, -8.15861, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.0664, -8.15611, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.0653, -8.16139, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.0633, -8.16444, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.0633, -8.16444, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4839, -7.36083, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4806, -7.36333, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4775, -7.36583, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4744, -7.36833, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4714, -7.37111, 329, N SPAIN HERBAC MF1, 0.0, 1.0, 0.0, 0.0
53.4678, -7.37278, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.4639, -7.37333, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.4628, -7.36722, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.4589, -7.36833, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.4567, -7.37222, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4544, -7.37639, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4528, -7.38111, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4511, -7.38583, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4494, -7.39056, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4478, -7.39556, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4461, -7.4, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.4439, -7.40417, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4411, -7.4075, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4386, -7.41083, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4375, -7.41611, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4403, -7.41778, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4431, -7.42028, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4453, -7.42417, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4486, -7.42611, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.4514, -7.42889, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.4544, -7.43194, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.4583, -7.43056, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.4611, -7.4275, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.4642, -7.42472, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.4672, -7.42222, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.4708, -7.42028, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.4725, -7.41556, 354, ATLANTIC GR1, 0.01, 0.98, 0.01, 0.0
53.4753, -7.41222, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.4789, -7.41028, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.4825, -7.40861, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.4842, -7.40389, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.4864, -7.4, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.4881, -7.395, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4897, -7.39028, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4894, -7.3825, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4903, -7.37639, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.4908, -7.37, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4911, -7.36333, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.49, -7.35722, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4861, -7.35806, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4839, -7.36083, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.4839, -7.36083, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.8114, -7.27139, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.8086, -7.27306, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.8042, -7.27361, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.8006, -7.27556, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.7978, -7.27889, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.7961, -7.28361, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.795, -7.28917, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.7928, -7.29306, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.7897, -7.29583, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.7894, -7.30111, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.7914, -7.30667, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7925, -7.31278, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7919, -7.31917, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.79, -7.32361, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.7875, -7.32556, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.785, -7.32194, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.7844, -7.315, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7819, -7.31111, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7794, -7.31472, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7781, -7.32028, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.7775, -7.32639, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7772, -7.33333, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7769, -7.34056, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7772, -7.34806, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7778, -7.35528, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7789, -7.36139, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.7808, -7.36556, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.7842, -7.36778, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.7883, -7.36806, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.7919, -7.36611, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.795, -7.36361, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.7972, -7.35972, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.7994, -7.35556, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8014, -7.35167, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8036, -7.3475, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8064, -7.34417, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8089, -7.34083, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8117, -7.3375, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8142, -7.33417, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8164, -7.33, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8181, -7.32528, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8194, -7.31944, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8206, -7.31417, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8214, -7.30917, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8225, -7.30389, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8236, -7.29833, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8239, -7.29111, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8219, -7.28694, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.82, -7.2825, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.8194, -7.27528, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.8172, -7.27083, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.8128, -7.27111, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.8114, -7.27139, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.8114, -7.27139, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6642, -7.35361, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6617, -7.35139, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6589, -7.34861, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6561, -7.34556, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6542, -7.34139, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6517, -7.33694, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6497, -7.33222, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6472, -7.32861, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6444, -7.32583, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6417, -7.32306, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6378, -7.32167, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6342, -7.32056, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6314, -7.3175, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6289, -7.31389, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.6269, -7.30944, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.6242, -7.30694, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.6217, -7.30306, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6194, -7.29944, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.6169, -7.29583, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6144, -7.29222, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6117, -7.28917, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6081, -7.28944, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6083, -7.29583, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6097, -7.30111, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6122, -7.30472, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6144, -7.30833, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6169, -7.31194, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6194, -7.31556, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6214, -7.32, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.6239, -7.32361, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.6261, -7.32722, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.6281, -7.33194, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6297, -7.33722, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6303, -7.34417, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6314, -7.35, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6339, -7.35361, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6367, -7.35667, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6392, -7.36028, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6406, -7.36556, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6414, -7.3725, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6392, -7.37639, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6369, -7.38056, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6361, -7.38694, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6356, -7.39306, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6367, -7.39917, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.64, -7.40111, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6439, -7.40167, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6478, -7.4, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.6514, -7.39944, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.6544, -7.40167, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.6578, -7.40361, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.6625, -7.40306, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.6656, -7.40056, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.6639, -7.39528, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.6619, -7.39083, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.6622, -7.38528, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.6658, -7.38361, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6681, -7.37944, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6683, -7.3725, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6686, -7.36556, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6675, -7.35944, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.665, -7.35556, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6642, -7.35361, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6642, -7.35361, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5883, -7.38944, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5881, -7.38333, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5853, -7.38028, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5822, -7.37778, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5794, -7.37472, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5761, -7.37278, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5731, -7.37056, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5706, -7.36722, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5678, -7.36417, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5653, -7.36056, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5619, -7.35861, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5581, -7.35806, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5539, -7.35917, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5522, -7.36389, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5533, -7.37, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5544, -7.37611, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5542, -7.38333, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5547, -7.39, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5567, -7.39444, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5597, -7.39722, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5619, -7.40083, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5647, -7.40389, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5681, -7.40583, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5706, -7.40944, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5739, -7.41167, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5778, -7.41194, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5817, -7.41306, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.585, -7.41528, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5886, -7.41639, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5928, -7.41694, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5953, -7.415, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5967, -7.40861, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5956, -7.40278, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5936, -7.39806, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5925, -7.39194, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5883, -7.38944, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5883, -7.38944, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.6594, -8.00194, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6547, -8.00222, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.6506, -8.00167, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6481, -8.00472, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6458, -8.00889, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6442, -8.01361, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.6414, -8.01694, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.6369, -8.01722, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.6339, -8.01444, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.6308, -8.0125, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6267, -8.01194, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6219, -8.01222, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6183, -8.01083, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6158, -8.00722, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6142, -8.00278, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6111, -7.99972, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6069, -7.99917, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6033, -7.99972, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.6014, -7.995, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5986, -7.99222, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5953, -7.99028, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5922, -7.98806, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5889, -7.98611, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5864, -7.9825, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5844, -7.97778, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5831, -7.9725, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5806, -7.96889, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5775, -7.96667, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5728, -7.96694, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5683, -7.9675, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5656, -7.97056, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5639, -7.97556, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5608, -7.97806, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5578, -7.975, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5569, -7.96889, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5539, -7.96639, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.5503, -7.96472, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.5467, -7.96361, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.5433, -7.96167, 361, TEMPERATE COMPLEX2, 0.02, 0.97, 0.01, 0.0
53.5419, -7.95639, 361, TEMPERATE COMPLEX2, 0.02, 0.97, 0.01, 0.0
53.5422, -7.95083, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.5444, -7.94667, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.545, -7.94056, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5464, -7.935, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5494, -7.9325, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5511, -7.92778, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5506, -7.92083, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5517, -7.91556, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5539, -7.91139, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5572, -7.90889, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5592, -7.90472, 364, N ATLANTIC PASTURES1, 0.0, 1.0, 0.0, 0.0
53.5611, -7.9, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5622, -7.89444, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5597, -7.89083, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5553, -7.89139, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5517, -7.89306, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5472, -7.89361, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5461, -7.88889, 363, ATLANTIC COMPLEX4, 0.02, 0.98, 0.0, 0.0
53.5478, -7.88389, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5508, -7.88167, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5536, -7.87833, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5567, -7.87583, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5594, -7.8725, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5617, -7.86833, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5633, -7.86361, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5622, -7.85917, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.5581, -7.85861, 330, TEMP SW HERBAC CF1, 0.01, 0.98, 0.01, 0.0
53.5536, -7.85917, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5508, -7.8575, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5511, -7.85083, 325, TEMP HERBACEOUS CF1, 0.01, 0.99, 0.0, 0.0
53.5514, -7.84361, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5483, -7.84083, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5447, -7.84278, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5431, -7.8475, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5414, -7.85222, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5403, -7.8575, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5389, -7.86333, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5378, -7.86861, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5356, -7.87278, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5328, -7.87583, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.5297, -7.87861, 362, ATLANTIC COMPLEX3, 0.01, 0.98, 0.01, 0.0
53.53, -7.88611, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
53.5297, -7.89333, 2, Inland waters, 0.0, 0.0, 1.0, 0.0
